,id,int_id,airport_int_id,active,code,icao,name,slug,slug_en,alternative_names,rank,global_rank_dst,dst_popularity_score,timezone,city,location,alternative_departure_points,tags,providers,special,tourist_region,car_rentals,new_ground,routing_priority,type,lat,lon
310,LKN,1217,1217,True,LKN,ENLK,Leknes,leknes-leknes-norway,leknes-leknes-norway,['Leknes lufthavn'],816,502,14561.0,Europe/Oslo,"{'id': 'leknes_no', 'name': 'Leknes', 'code': 'LKN', 'slug': 'leknes-norway', 'nearby_country': None, 'country': {'id': 'NO', 'name': 'Norway', 'slug': 'norway', 'code': 'NO'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 68.154444, 'lon': 13.611944}","[{'id': 'RET', 'distance': 142.73, 'duration': 16912.8}, {'id': 'BOO', 'distance': 163.1, 'duration': 16581.9}, {'id': 'SKN', 'distance': 203.42, 'duration': 12511.7}, {'id': 'EVE', 'distance': 231.67, 'duration': 14060}, {'id': 'SVJ', 'distance': 72.67, 'duration': 4749.8}]","[{'tag': 'romance', 'month_to': -1, 'month_from': -1}]",[1175],[],[],"[{'provider_id': 1175, 'providers_locations': ['1495451', '235329']}]",False,0,airport,68.154444,13.611944
311,LXS,8375,8375,True,LXS,LGLM,Lemnos International,lemnos-international-lemnos-greece,lemnos-international-lemnos-greece,['Κρατικός Αερολιμένας Λήμνου  Ήφαιστος '],1732,647,5296.0,Europe/Athens,"{'id': 'lemnos_gr', 'name': 'Lemnos', 'code': 'LXS', 'slug': 'lemnos-greece', 'nearby_country': None, 'country': {'id': 'GR', 'name': 'Greece', 'slug': 'greece', 'code': 'GR'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 39.916944, 'lon': 25.236389}","[{'id': 'KVA', 'distance': 187.9, 'duration': 100410.5}, {'id': 'MJT', 'distance': 200.84, 'duration': 126106.7}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'beach', 'month_to': -1, 'month_from': -1}]",[1175],[],"[{'id': 'greek-islands_poi', 'name': 'Greek Islands', 'slug': 'greek-islands'}, {'id': 'limnos_poi', 'name': 'Limnos', 'slug': 'limnos'}, {'id': 'northern-aegean-islands_poi', 'name': 'Northern Aegean Islands', 'slug': 'northern-aegean-islands'}, {'id': 'mediterranean_poi', 'name': 'Mediterranean', 'slug': 'mediterranean'}]","[{'provider_id': 1175, 'providers_locations': ['3402491']}]",False,0,airport,39.916944,25.236389
312,LEN,2329,2329,True,LEN,LELN,León,leon-leon-spain,leon-leon-spain,['Aeropuerto de León'],1548,430,12186.0,Europe/Madrid,"{'id': 'leon_es', 'name': 'León', 'code': 'LEN', 'slug': 'leon-spain', 'nearby_country': None, 'country': {'id': 'ES', 'name': 'Spain', 'slug': 'spain', 'code': 'ES'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 42.588889, 'lon': -5.655556}","[{'id': 'VLL', 'distance': 135.85, 'duration': 7080.4}, {'id': 'ES-LAVI-BUSS', 'distance': 1.56, 'duration': 278.3}, {'id': 'OVD', 'distance': 164.49, 'duration': 7247.6}, {'id': 'BGC', 'distance': 182.61, 'duration': 8575.8}, {'id': 'ES-MANS-BUSS', 'distance': 28.66, 'duration': 1503.7}, {'id': 'ES-ASTO-TRAI', 'distance': 44.14, 'duration': 2226.1}, {'id': 'ES-ASTO-BUSS', 'distance': 44.18, 'duration': 2194.2}, {'id': 'ES-VALE-BUSS', 'distance': 44.39, 'duration': 2200.9}, {'id': 'ES-LABA-BUSS', 'distance': 45.85, 'duration': 2585.2}, {'id': 'EEU', 'distance': 8.22, 'duration': 672.8}, {'id': 'ES-LEON-LEON', 'distance': 8.46, 'duration': 656}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}]","[1163, 1175, 1282, 1283, 1329]","[{'id': 'picos-de-europa_poi', 'name': 'Picos De Europa', 'slug': 'picos-de-europa'}]","[{'id': 'silver-route_poi', 'name': 'Silver Route', 'slug': 'silver-route'}, {'id': 'santiago-s-route_poi', 'name': ""Santiago's Route"", 'slug': 'santiago-s-route'}, {'id': 'the-french-route_poi', 'name': 'The French Route', 'slug': 'the-french-route'}, {'id': 'castile-and-leon_poi', 'name': 'Castile and Leon', 'slug': 'castile-and-leon'}]","[{'provider_id': 1175, 'providers_locations': ['1393723']}]",False,0,airport,42.588889,-5.655556
313,FCO,3852,3852,True,FCO,LIRF,Leonardo da Vinci–Fiumicino Airport,leonardo-da-vinci-fiumicino-rome-italy,leonardo-da-vinci-fiumicino-rome-italy,['Aeroporto di Roma-Fiumicino'],25,19,2245470.0,Europe/Rome,"{'id': 'rome_it', 'name': 'Rome', 'code': 'ROM', 'slug': 'rome-italy', 'nearby_country': None, 'country': {'id': 'IT', 'name': 'Italy', 'slug': 'italy', 'code': 'IT'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 41.800278, 'lon': 12.238889}","[{'id': 'PEG', 'distance': 205.27, 'duration': 9188.1}, {'id': 'PSR', 'distance': 236.73, 'duration': 9102.9}, {'id': 'NAP', 'distance': 239.04, 'duration': 9617.3}, {'id': 'IT-ROME-ROM4', 'distance': 25.21, 'duration': 1600.2}, {'id': 'IT-ROME-CIRC', 'distance': 27.07, 'duration': 1567}, {'id': 'IT-ROME-ROM3', 'distance': 29.54, 'duration': 1795.8}, {'id': 'IRT', 'distance': 33.57, 'duration': 2402.6}, {'id': 'CIA', 'distance': 33.6, 'duration': 1840.6}, {'id': 'IT-CIAM-TRAI', 'distance': 34.27, 'duration': 1831.8}, {'id': 'IT-ROME-ROME', 'distance': 34.41, 'duration': 1774.6}, {'id': 'IT-FIUM-PIAZ', 'distance': 3.88, 'duration': 540.7}, {'id': 'IT-MARI-LAZI', 'distance': 39.97, 'duration': 2243.6}, {'id': 'IT-LADI-CERV', 'distance': 40.63, 'duration': 2218.8}, {'id': 'IT-SANT-TRA1', 'distance': 48.73, 'duration': 2464.9}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'activities', 'month_to': -1, 'month_from': -1}, {'tag': 'romance', 'month_to': -1, 'month_from': -1}, {'tag': 'famous cities', 'month_to': -1, 'month_from': -1}, {'tag': 'city break', 'month_to': -1, 'month_from': -1}]","[1096, 1171, 1229, 1277, 1282, 1283, 1329]","[{'id': 'vatican-museum_poi', 'name': 'Vatican Museum', 'slug': 'vatican-museum'}, {'id': 'colosseum_poi', 'name': 'Colosseum', 'slug': 'colosseum'}, {'id': 'pantheon_poi', 'name': 'Pantheon', 'slug': 'pantheon'}, {'id': 'st-peter-s-basilica-vatican_poi', 'name': ""St. Peter's Basilica, Vatican"", 'slug': 'st-peter-s-basilica'}]","[{'id': 'mediterranean_poi', 'name': 'Mediterranean', 'slug': 'mediterranean'}, {'id': 'lazio_poi', 'name': 'Lazio', 'slug': 'lazio'}, {'id': 'lazio-coast_poi', 'name': 'Lazio Coast', 'slug': 'lazio-coast'}]",[],False,0,airport,41.800278,12.238889
314,OSR,7368,7368,True,OSR,LKMT,Leoš Janáček Airport Ostrava,leos-janacek-airport-ostrava-ostrava-czechia,leos-janacek-airport-ostrava-ostrava-czechia,['Letiště Leoše Janáčka Ostrava'],620,419,12944.0,Europe/Prague,"{'id': 'ostrava_cz', 'name': 'Ostrava', 'code': 'OSR', 'slug': 'ostrava-czechia', 'nearby_country': None, 'country': {'id': 'CZ', 'name': 'Czechia', 'slug': 'czechia', 'code': 'CZ'}, 'region': {'id': 'central-europe', 'name': 'Central Europe', 'slug': 'central-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 49.696111, 'lon': 18.111111}","[{'id': 'CZ-PRIB-UPOS', 'distance': 14.17, 'duration': 1394.7}, {'id': 'KTW', 'distance': 147.8, 'duration': 6174.2}, {'id': 'BRQ', 'distance': 151.47, 'duration': 6855.9}, {'id': 'KRK', 'distance': 184.69, 'duration': 7347.9}, {'id': 'CZ-OSTR-OST0', 'distance': 20.85, 'duration': 2186.2}, {'id': 'PED', 'distance': 223.92, 'duration': 11551.1}, {'id': 'TAT', 'distance': 246.83, 'duration': 13344.9}, {'id': 'CZ-SUCH-SUCH', 'distance': 25.27, 'duration': 2142}, {'id': 'CZ-OSTR-OST2', 'distance': 26.08, 'duration': 2288.2}, {'id': 'CZ-OSTR-OST1', 'distance': 26.68, 'duration': 2265.6}, {'id': 'CZ-FRYD-BUSS', 'distance': 27.33, 'duration': 2250}, {'id': 'XJV', 'distance': 28.71, 'duration': 2451.2}, {'id': 'CZ-HAVI-HAVI', 'distance': 35.27, 'duration': 2745.1}, {'id': 'CZ-OPAV-VYCH', 'distance': 39.88, 'duration': 3279}, {'id': 'CZ-KARV-KARV', 'distance': 45.79, 'duration': 3619.6}, {'id': 'CZ-BOHU-BOHU', 'distance': 49.04, 'duration': 2852.6}, {'id': 'CZ-STUD-TRAI', 'distance': 8.44, 'duration': 1098}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'family fun', 'month_to': -1, 'month_from': -1}]","[1157, 1175]","[{'id': 'rynek-glowny-krakow_poi', 'name': 'Rynek Glowny, Krakow', 'slug': 'rynek-glowny'}, {'id': 'wieliczka-salt-mine_poi', 'name': 'Wieliczka Salt Mine', 'slug': 'wieliczka-salt-mine'}, {'id': 'auschwitz-memorial-muzeum-auschwitz_poi', 'name': 'Auschwitz Memorial / Muzeum Auschwitz', 'slug': 'auschwitz-memorial-muzeum-auschwitz'}, {'id': 'wawel-hill-krakow_poi', 'name': 'Wawel Hill, Kraków', 'slug': 'wawel-hill'}]","[{'id': 'moravia-silesia_poi', 'name': 'Moravia-Silesia', 'slug': 'moravia-silesia'}]","[{'provider_id': 1175, 'providers_locations': ['692033']}]",False,0,airport,49.696111,18.111111
315,LRS,7398,7398,True,LRS,LGLE,Leros Municipal,leros-municipal-leros-greece,leros-municipal-leros-greece,['Δημοτικός Αερολιμένας Λέρου'],2009,741,3901.0,Europe/Athens,"{'id': 'leros_gr', 'name': 'Leros', 'code': 'LRS', 'slug': 'leros-greece', 'nearby_country': None, 'country': {'id': 'GR', 'name': 'Greece', 'slug': 'greece', 'code': 'GR'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 37.185, 'lon': 26.800278}","[{'id': 'SMI', 'distance': 117.04, 'duration': 74973.3}, {'id': 'JNX', 'distance': 177.25, 'duration': 117949.6}, {'id': 'JIK', 'distance': 204.11, 'duration': 108077.3}, {'id': 'JSY', 'distance': 210.2, 'duration': 142050.1}, {'id': 'PAS', 'distance': 215.34, 'duration': 140753.1}, {'id': 'RHO', 'distance': 219.82, 'duration': 125305}, {'id': 'JMK', 'distance': 220.89, 'duration': 148325.8}, {'id': 'JKH', 'distance': 236.16, 'duration': 135905.1}, {'id': 'JKL', 'distance': 52.7, 'duration': 26982.2}, {'id': 'KGS', 'distance': 69.79, 'duration': 37075.3}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'activities', 'month_to': -1, 'month_from': -1}]",[1175],[],"[{'id': 'greek-islands_poi', 'name': 'Greek Islands', 'slug': 'greek-islands'}, {'id': 'autumn-sun_poi', 'name': 'Autumn Sun', 'slug': 'autumn-sun'}, {'id': 'dodecanese_poi', 'name': 'Dodecanese', 'slug': 'dodecanese'}, {'id': 'south-aegean_poi', 'name': 'South Aegean', 'slug': 'south-aegean'}, {'id': 'mediterranean_poi', 'name': 'Mediterranean', 'slug': 'mediterranean'}]","[{'provider_id': 1175, 'providers_locations': ['4433110']}]",False,0,airport,37.185,26.800278
316,LGG,8944,8944,True,LGG,EBLG,Liège,liege-liege-belgium,liege-liege-belgium,['Liege'],1766,411,16595.0,Europe/Brussels,"{'id': 'liege_be', 'name': 'Liège', 'code': 'LGG', 'slug': 'liege-belgium', 'nearby_country': None, 'country': {'id': 'BE', 'name': 'Belgium', 'slug': 'belgium', 'code': 'BE'}, 'region': {'id': 'western-europe', 'name': 'Western Europe', 'slug': 'western-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 50.6375, 'lon': 5.443333}","[{'id': 'EIN', 'distance': 117.17, 'duration': 6108.9}, {'id': 'ANR', 'distance': 127.54, 'duration': 5419.1}, {'id': 'CGN', 'distance': 145.79, 'duration': 5935.3}, {'id': 'NRN', 'distance': 152.06, 'duration': 8156.8}, {'id': 'DUS', 'distance': 152.25, 'duration': 6329.4}, {'id': 'LUX', 'distance': 189.79, 'duration': 7690.2}, {'id': 'LIL', 'distance': 193.95, 'duration': 8262.3}, {'id': 'HHN', 'distance': 203.56, 'duration': 8743.3}, {'id': 'OST', 'distance': 214.87, 'duration': 8912.4}, {'id': 'DTM', 'distance': 223.02, 'duration': 8861.8}, {'id': 'RTM', 'distance': 230.16, 'duration': 9512.3}, {'id': 'AMS', 'distance': 246.23, 'duration': 11310.6}, {'id': 'BE-LAND-TRAI', 'distance': 40.47, 'duration': 1904.8}, {'id': 'ZYT', 'distance': 41.08, 'duration': 2083.1}, {'id': 'NL-MEER-TRAI', 'distance': 45.49, 'duration': 2276.7}, {'id': 'NL-BUND-TRAI', 'distance': 46.69, 'duration': 2375.4}, {'id': 'BE-NAMU-PARK', 'distance': 49.82, 'duration': 2369.9}, {'id': 'MST', 'distance': 52.17, 'duration': 2673.5}, {'id': 'CRL', 'distance': 78.93, 'duration': 3235.3}, {'id': 'BRU', 'distance': 90.53, 'duration': 3794.3}]","[{'tag': 'sports', 'month_to': -1, 'month_from': -1}, {'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}]","[1200, 1329]",[],"[{'id': 'wallonia_poi', 'name': 'Wallonia', 'slug': 'wallonia'}, {'id': 'liege-province_poi', 'name': 'Liege Province', 'slug': 'liege-province'}]",[],False,0,airport,50.6375,5.443333
317,LIL,844,844,True,LIL,LFQQ,Lille,lille-lille-france,lille-lille-france,['Aéroport de Lille-Lesquin'],657,149,131821.0,Europe/Paris,"{'id': 'lille_fr', 'name': 'Lille', 'code': 'LIL', 'slug': 'lille-france', 'nearby_country': None, 'country': {'id': 'FR', 'name': 'France', 'slug': 'france', 'code': 'FR'}, 'region': {'id': 'western-europe', 'name': 'Western Europe', 'slug': 'western-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 50.563333, 'lon': 3.086944}","[{'id': 'OST', 'distance': 107.11, 'duration': 5596}, {'id': 'CRL', 'distance': 118.34, 'duration': 5251.1}, {'id': 'XFA', 'distance': 12.07, 'duration': 1235.2}, {'id': 'XDB', 'distance': 13.3, 'duration': 1223.9}, {'id': 'BRU', 'distance': 133.28, 'duration': 5969.5}, {'id': 'FR-LILL-RUED', 'distance': 13.84, 'duration': 1305.7}, {'id': 'ANR', 'distance': 138.68, 'duration': 6459}, {'id': 'BVA', 'distance': 187.62, 'duration': 7465.9}, {'id': 'CDG', 'distance': 191.27, 'duration': 7376.6}, {'id': 'LGG', 'distance': 195.17, 'duration': 8231}, {'id': 'EIN', 'distance': 216.54, 'duration': 9699.8}, {'id': 'FR-LILL-TOUR', 'distance': 22.97, 'duration': 1826.2}, {'id': 'ORY', 'distance': 231.69, 'duration': 9541.6}, {'id': 'MST', 'distance': 241.75, 'duration': 10234.8}, {'id': 'RTM', 'distance': 244.89, 'duration': 10675.8}, {'id': 'BE-KORT-KINE', 'distance': 37.27, 'duration': 2265.4}, {'id': 'FR-ARRA-TRAI', 'distance': 46.51, 'duration': 2380.9}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'family fun', 'month_to': -1, 'month_from': -1}]",[1148],"[{'id': 'la-grand-place-brussels_poi', 'name': 'La Grand-Place, Brussels', 'slug': 'la-grand-place'}]","[{'id': 'autoroute-utrecht-paris_poi', 'name': 'Autoroute Utrecht Paris', 'slug': 'autoroute-utrecht-paris'}, {'id': 'nord_poi', 'name': 'Nord', 'slug': 'nord'}, {'id': 'lille-metropole_poi', 'name': 'Lille Métropole', 'slug': 'lille-metropole'}, {'id': 'nord-pas-de-calais_poi', 'name': 'Nord-Pas-de-Calais', 'slug': 'nord-pas-de-calais'}]",[],False,0,airport,50.563333,3.086944
318,LIG,842,842,True,LIG,LFBL,Limoges – Bellegarde,limoges-bellegarde-limoges-france,limoges-bellegarde-limoges-france,['Aéroport de Limoges-Bellegarde'],871,396,21375.0,Europe/Paris,"{'id': 'limoges_fr', 'name': 'Limoges', 'code': 'LIG', 'slug': 'limoges-france', 'nearby_country': None, 'country': {'id': 'FR', 'name': 'France', 'slug': 'france', 'code': 'FR'}, 'region': {'id': 'western-europe', 'name': 'Western Europe', 'slug': 'western-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 45.860833, 'lon': 1.180278}","[{'id': 'BVE', 'distance': 119.02, 'duration': 5369.4}, {'id': 'PIS', 'distance': 132.71, 'duration': 8173.2}, {'id': 'EGC', 'distance': 146.89, 'duration': 8874.5}, {'id': 'AUR', 'distance': 179.13, 'duration': 9566.3}, {'id': 'TUF', 'distance': 222.88, 'duration': 11322.6}, {'id': 'LRH', 'distance': 228.19, 'duration': 11978.5}, {'id': 'BOD', 'distance': 232.1, 'duration': 10974}, {'id': 'FR-LIMO-LIMO', 'distance': 9.98, 'duration': 1031.8}]","[{'tag': 'romance', 'month_to': -1, 'month_from': -1}, {'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}]",[1175],"[{'id': 'chateau-de-chenonceau_poi', 'name': 'Chateau de Chenonceau', 'slug': 'chateau-de-chenonceau'}, {'id': 'lascaux-caves-france_poi', 'name': 'Lascaux Caves, France', 'slug': 'lascaux-caves'}]","[{'id': 'haute-vienne_poi', 'name': 'Haute-Vienne', 'slug': 'haute-vienne'}, {'id': 'limousin_poi', 'name': 'Limousin', 'slug': 'limousin'}]","[{'provider_id': 1175, 'providers_locations': ['393486']}]",False,0,airport,45.860833,1.180278
319,LIN,846,846,True,LIN,LIML,Linate,linate-milan-italy,linate-milan-italy,['Aeroporto di Milano-Linate'],204,75,640139.0,Europe/Rome,"{'id': 'milan_it', 'name': 'Milan', 'code': 'MIL', 'slug': 'milan-italy', 'nearby_country': None, 'country': {'id': 'IT', 'name': 'Italy', 'slug': 'italy', 'code': 'IT'}, 'region': {'id': 'southern-europe', 'name': 'Southern Europe', 'slug': 'southern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 45.449444, 'lon': 9.278333}","[{'id': 'IPR', 'distance': 10.49, 'duration': 867.7}, {'id': 'IT-SEGR-TRAI', 'distance': 10.54, 'duration': 919.9}, {'id': 'IT-MILA-MIL9', 'distance': 12.3, 'duration': 1120.2}, {'id': 'PMF', 'distance': 123.01, 'duration': 4847.7}, {'id': 'VRN', 'distance': 146.87, 'duration': 6162.4}, {'id': 'TRN', 'distance': 153.81, 'duration': 6595.9}, {'id': 'GOA', 'distance': 161.29, 'duration': 7039.4}, {'id': 'IT-MILA-MIL3', 'distance': 16.73, 'duration': 1198.8}, {'id': 'IT-CORS-TRAI', 'distance': 16.82, 'duration': 1490.1}, {'id': 'IT-MILA-MOLI', 'distance': 18.39, 'duration': 1465}, {'id': 'IT-MONZ-STAZ', 'distance': 18.4, 'duration': 1206.8}, {'id': 'CUF', 'distance': 201.55, 'duration': 9518.5}, {'id': 'BLQ', 'distance': 205.81, 'duration': 7703.9}, {'id': 'IT-MILA-MIL6', 'distance': 22.01, 'duration': 1824.2}, {'id': 'IT-RHOO-TRAI', 'distance': 23.69, 'duration': 1797.4}, {'id': 'IT-DESI-TRAI', 'distance': 25.97, 'duration': 1620.5}, {'id': 'IT-SERE-TRAI', 'distance': 28.78, 'duration': 1813.3}, {'id': 'IT-CESA-TRAI', 'distance': 32.87, 'duration': 2020.5}, {'id': 'IT-SARO-SUDD', 'distance': 34.8, 'duration': 2214.9}, {'id': 'IT-SARO-TRAI', 'distance': 34.85, 'duration': 2177}, {'id': 'IT-LODI-STAZ', 'distance': 35.51, 'duration': 1874.9}, {'id': 'IT-TREV-STAZ', 'distance': 36.96, 'duration': 2135.6}, {'id': 'IT-TURA-BUSS', 'distance': 37.21, 'duration': 2220.3}, {'id': 'IT-CAPR-BUSS', 'distance': 37.32, 'duration': 1924.7}, {'id': 'IT-LEGN-TRAI', 'distance': 38.2, 'duration': 2426.2}, {'id': 'IT-CREM-TRAI', 'distance': 39.47, 'duration': 2313.7}, {'id': 'IT-ABBI-TRAI', 'distance': 39.69, 'duration': 2416.9}, {'id': 'IT-BUST-TRAI', 'distance': 41.07, 'duration': 2524.2}, {'id': 'IT-CANT-TRAI', 'distance': 44.09, 'duration': 2679.2}, {'id': 'IT-PAVI-TRAI', 'distance': 45.74, 'duration': 2551.9}, {'id': 'IT-GALL-STAZ', 'distance': 48.7, 'duration': 2632.6}, {'id': 'BGY', 'distance': 51.84, 'duration': 2615.4}, {'id': 'IT-MILA-MIL1', 'distance': 5.81, 'duration': 587.3}, {'id': 'MXP', 'distance': 58.26, 'duration': 3271.3}, {'id': 'IMR', 'distance': 6.04, 'duration': 544.8}, {'id': 'IT-MILA-MIL7', 'distance': 8.79, 'duration': 675.7}]","[{'tag': 'sightseeing', 'month_to': -1, 'month_from': -1}, {'tag': 'famous cities', 'month_to': -1, 'month_from': -1}, {'tag': 'romance', 'month_to': -1, 'month_from': -1}, {'tag': 'city break', 'month_to': -1, 'month_from': -1}, {'tag': 'events', 'month_to': -1, 'month_from': -1}]","[1096, 1148, 1229, 1277, 1282, 1283]","[{'id': 'matterhorn_poi', 'name': 'Matterhorn', 'slug': 'matterhorn'}, {'id': 'duomo-milan_poi', 'name': 'Duomo, Milan', 'slug': 'duomo'}]","[{'id': 'lombardy_poi', 'name': 'Lombardy', 'slug': 'lombardy'}, {'id': 'schilthorn-switzerland_poi', 'name': 'Schilthorn, Switzerland', 'slug': 'schilthorn'}, {'id': 'autoroute-karlsruhe-milan_poi', 'name': 'Autoroute Karlsruhe - Milan', 'slug': 'autoroute-karlsruhe-milan'}, {'id': 'area-nord_poi', 'name': 'Area Nord', 'slug': 'area-nord'}]",[],False,0,airport,45.449444,9.278333
320,LPI,2422,2422,True,LPI,ESSL,Linköping City,linkoping-city-linkoping-sweden,linkoping-city-linkoping-sweden,[],1223,505,9097.0,Europe/Stockholm,"{'id': 'linkoping_se', 'name': 'Linköping', 'code': 'LPI', 'slug': 'linkoping-sweden', 'nearby_country': None, 'country': {'id': 'SE', 'name': 'Sweden', 'slug': 'sweden', 'code': 'SE'}, 'region': {'id': 'northern-europe', 'name': 'Northern Europe', 'slug': 'northern-europe'}, 'subdivision': None, 'continent': {'id': 'europe', 'name': 'Europe', 'slug': 'europe', 'code': 'EU'}, 'autonomous_territory': None}","{'lat': 58.406279, 'lon': 15.679311}","[{'id': 'NYO', 'distance': 101.37, 'duration': 4671.9}, {'id': 'VST', 'distance': 201.11, 'duration': 10075.8}, {'id': 'BMA', 'distance': 201.84, 'duration': 9220.6}, {'id': 'ARN', 'distance': 237.81, 'duration': 10909.4}, {'id': 'KLR', 'distance': 238.84, 'duration': 12484.2}, {'id': 'VXO', 'distance': 246.49, 'duration': 11517.4}, {'id': 'XXM', 'distance': 40.88, 'duration': 2009.6}, {'id': 'SE-LINK-LINK', 'distance': 4.11, 'duration': 496.7}, {'id': 'XYK', 'distance': 42.07, 'duration': 2131.2}, {'id': 'SE-SODE-BUSS', 'distance': 47.69, 'duration': 2805}, {'id': 'SE-LINK-BUSS', 'distance': 5.79, 'duration': 555.8}, {'id': 'SE-LINK-LIN0', 'distance': 7.91, 'duration': 776.8}]","[{'tag': 'family fun', 'month_to': -1, 'month_from': -1}, {'tag': 'activities', 'month_to': -1, 'month_from': -1}]",[1277],"[{'id': 'gamla-stan-stockholm_poi', 'name': 'Gamla Stan, Stockholm', 'slug': 'gamla-stan'}, {'id': 'vasa-museum_poi', 'name': 'Vasa Museum', 'slug': 'vasa-museum'}]",[],[],False,0,airport,58.406279,15.679311
